,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
505,dannyDL,551,570,19,0.86838,0.85538,15
506,Alex Ermolaev,550,609,59,0.86838,0.85538,14
507,sandy1112,549,516,-33,0.86838,0.85538,47
508,romansipula,570,443,-127,0.86838,0.86679,87
509,Agrwhy,581,554,-27,0.86838,0.85538,8
510,ouyang,572,525,-47,0.86838,0.85538,11
511,BiswaroopMukherjee,573,561,-12,0.86838,0.85538,2
512,insolfrac,597,607,10,0.86838,0.85538,1
513,Nairobi,596,521,-75,0.86838,0.85538,32
514,Christian Schlarmann,595,576,-19,0.86838,0.85538,8
515,_RGB_,594,557,-37,0.86838,0.85538,20
516,Buuuu,593,410,-183,0.86838,0.86754,38
517,Kent Chiu,592,558,-34,0.86838,0.85538,14
518,shay,590,542,-48,0.86838,0.85538,20
519,Vladimir Osin,589,600,11,0.86838,0.85538,7
520,HMaryuer,588,592,4,0.86838,0.85538,1
521,KGjertsson,587,543,-44,0.86838,0.85538,4
522,Bishesh,586,390,-196,0.86838,0.86865,11
523,Kenji,585,556,-29,0.86838,0.85538,3
524,Liu Xindi,584,511,-73,0.86838,0.85538,28
525,Dominators,583,585,2,0.86838,0.85538,8
526,olive95,582,529,-53,0.86838,0.85538,6
527,Ash Kh,580,536,-44,0.86838,0.85538,5
528,Rahul Vaghela,579,564,-15,0.86838,0.85538,6
529,haojiong,578,523,-55,0.86838,0.85538,6
530,chhaatra,577,583,6,0.86838,0.85538,4
531,Jhonatan da Silva,576,515,-61,0.86838,0.85538,8
532,sujisuraj,574,582,8,0.86838,0.85538,7
533,libinglin,548,598,50,0.86838,0.85538,2
534,Joakim Arvidsson,536,518,-18,0.86838,0.85538,3
535,Shubham Choudhary,546,531,-15,0.86838,0.85538,3
536,Vadim Borisov,508,599,91,0.86838,0.85538,3
537,Rob Wishart,518,545,27,0.86838,0.85538,1
538,Piyush,517,530,13,0.86838,0.85538,7
539,Ayman Khalafallah,516,544,28,0.86838,0.85538,2
540,shree,515,550,35,0.86838,0.85538,1
541,DollofCuty,514,573,59,0.86838,0.85538,56
542,RustyB,513,555,42,0.86838,0.85538,4
543,Gabriel Dreiman,512,574,62,0.86838,0.85538,2
544,shuaizhao,511,537,26,0.86838,0.85538,4
545,Kaggoo,510,539,29,0.86838,0.85538,1
546,Vladimir Larin,509,560,51,0.86838,0.85538,2
547,GhMa,507,569,62,0.86838,0.85538,41
548,MJ Bahmani,520,546,26,0.86838,0.85538,2
549,Deep Chatterjee,506,575,69,0.86838,0.85538,1
550,gokkulnath,504,568,64,0.86838,0.85538,4
551,Sandeep Gupta,503,563,60,0.86838,0.85538,29
552,你若成风,502,562,60,0.86838,0.85538,2
553,AnthonyLam,501,547,46,0.86838,0.85538,10
554,QiangBing Peng,500,513,13,0.86838,0.85538,6
555,yumo,499,566,67,0.86838,0.85538,2
556,gody7334,498,603,105,0.86838,0.85538,3
557,Ayush Patel,497,565,68,0.86838,0.85538,3
558,JohnWei,545,567,22,0.86838,0.85538,6
559,WhaleCollector,519,606,87,0.86838,0.85538,7
560,Edric Franco,535,605,70,0.86838,0.85538,3
561,Master,521,528,7,0.86838,0.85538,37
562,GrzegorzK,533,579,46,0.86838,0.85538,2
563,Kerem Turgutlu,544,559,15,0.86838,0.85538,29
564,Prajjwal,543,524,-19,0.86838,0.85538,41
565,Zan Huang,542,553,11,0.86838,0.85538,2
566,Rich He,541,541,0,0.86838,0.85538,3
567,aLin,540,548,8,0.86838,0.85538,2
568,SpqceD,538,587,49,0.86838,0.85538,11
569,TheeNando,537,580,43,0.86838,0.85538,3
570,Leigh,522,533,11,0.86838,0.85538,1
571,Yagami,534,608,74,0.86838,0.85538,3
572,ynhuhu,539,549,10,0.86838,0.85538,9
573,xinfeng lu,532,519,-13,0.86838,0.85538,3
574,Victor Otliga,531,596,65,0.86838,0.85538,13
575,kmotohas,530,594,64,0.86838,0.85538,1
576,Socr,529,571,42,0.86838,0.85538,19
577,Bharadwaj Srigiriraju,528,517,-11,0.86838,0.85538,18
578,SouravSingh,523,586,63,0.86838,0.85538,3
579,Eugene Bochkov,527,584,57,0.86838,0.85538,6
580,aryuer,526,540,14,0.86838,0.85538,2
581,jionie,525,480,-45,0.86838,0.86405,44
582,Siarhei Fedartsou,524,597,73,0.86838,0.85538,17
583,NiceShijiali,598,616,18,0.86808,0.85328,9
584,JhonIntriago(Thoth),599,612,13,0.86792,0.85512,39
585,ankitmaity,600,532,-68,0.86784,0.85538,3
586,Kazumi Sakamoto,601,508,-93,0.86736,0.85584,13
587,Misuk Kim,602,507,-95,0.86727,0.85584,8
588,[m.me/SNKRSdetaction] p2,603,623,20,0.86672,0.84393,32
589,cheeruplc,604,486,-118,0.86641,0.86125,10
590,Steinhafen,605,621,16,0.86539,0.85046,21
591,Anarkh,606,619,13,0.86485,0.85151,11
592,Hayden,612,372,-240,0.86322,0.86865,2
593,Zhiyang Li,615,626,11,0.86322,0.84238,2
594,Bibin Paul,614,631,17,0.86322,0.84238,4
595,senkin13,613,629,16,0.86322,0.84238,2
596,AnilPandey,608,630,22,0.86322,0.84238,32
597,Abhilash Awasthi,611,628,17,0.86322,0.84238,2
598,小虎小分队,609,627,18,0.86322,0.84238,5
599,David Gong,607,632,25,0.86322,0.84238,2
600,zhaiguangkun,610,440,-170,0.86322,0.86679,3
601,it'll be a fluke,616,625,9,0.86198,0.84249,43
602,huang,617,634,17,0.86045,0.84237,5
603,Tommy Jiang,618,647,29,0.86033,0.8344,15
604,Shuo Zhang,619,639,20,0.85979,0.83754,14
605,JensJepsen,620,613,-7,0.85825,0.85495,66
606,boxer,621,635,14,0.85807,0.84208,33
607,Menbos,625,311,-314,0.85766,0.86865,3
608,YiwenDing,628,643,15,0.85766,0.83624,1
609,Dmitrij Kozachuk,627,642,15,0.85766,0.83624,2
610,jon.bill,626,644,18,0.85766,0.83624,15
611,oyaoya123,624,641,17,0.85766,0.83624,39
612,Yulong Wang,623,645,22,0.85766,0.83624,5
613,--baseline--,622,640,18,0.85766,0.83624,7
614,Zhou Meng,629,646,17,0.85727,0.83599,8
615,ivybug,630,633,3,0.85675,0.84237,3
616,youchaoqin,631,715,84,0.85639,0.82567,47
617,impulsecorp,632,702,70,0.85453,0.82877,14
618,Nemolettinggo,633,712,79,0.85409,0.82772,8
619,Azat Akhtyamov,634,697,63,0.85363,0.83164,41
620,Gary,635,638,3,0.85307,0.83807,48
621,Divyashakti,636,648,12,0.85114,0.83411,9
622,The Devil,641,659,18,0.85094,0.83371,2
623,moon13,645,653,8,0.85094,0.83371,2
624,Alexander Antonenko,643,654,11,0.85094,0.83371,2
625,astron,642,520,-122,0.85094,0.85538,2
626,Bharat S Raj,644,656,12,0.85094,0.83371,3
627,Akila Wajirasena,640,657,17,0.85094,0.83371,1
628,Noah Weber,637,652,15,0.85094,0.83371,11
629,Sinh,638,655,17,0.85094,0.83371,1
630,Shubh,639,658,19,0.85094,0.83371,9
631,r06944051_PC,646,650,4,0.85078,0.83392,3
632,ntu_cc,647,649,2,0.85078,0.83392,34
633,shallow learning,649,661,12,0.85006,0.83342,8
634,Jony Karki,650,662,12,0.85006,0.83342,12
635,Gaurav,648,660,12,0.85006,0.83342,26
636,二人也成虎,651,663,12,0.84994,0.83329,10
637,Py Neo,652,664,12,0.84928,0.83271,51
638,Van de Rakt,674,689,15,0.84914,0.83265,3
639,Dowakin,669,681,12,0.84914,0.83265,11
640,DSEverything,670,676,6,0.84914,0.83265,5
641,SaamahnMahjouri,671,686,15,0.84914,0.83265,32
642,Ordy,672,674,2,0.84914,0.83265,2
643,G.H.,673,672,-1,0.84914,0.83265,1
644,January_3rd,681,693,12,0.84914,0.83265,1
645,youth,675,694,19,0.84914,0.83265,15
646,Alberto C. Ríos,676,683,7,0.84914,0.83265,3
647,Gray Cat,679,678,-1,0.84914,0.83265,1
648,Ginray,680,673,-7,0.84914,0.83265,4
649,Nishant Bhavsar,667,696,29,0.84914,0.83265,1
650,André Oliva,682,684,2,0.84914,0.83265,21
651,t369,668,695,27,0.84914,0.83265,4
652,Zhijian Li,677,667,-10,0.84914,0.83265,6
653,Théophile Leparmentier,666,666,0,0.84914,0.83265,2
654,peterhwang2010,658,679,21,0.84914,0.83265,12
655,Vitaly Portnoy,653,682,29,0.84914,0.83265,1
656,Cameron Severn,654,691,37,0.84914,0.83265,1
657,Peterzhang,655,669,14,0.84914,0.83265,3
658,_hans,665,671,6,0.84914,0.83265,24
659,Alex_Scut,657,668,11,0.84914,0.83265,39
660,Stanislau Fink,656,687,31,0.84914,0.83265,2
661,yk13,659,665,6,0.84914,0.83265,11
662,Bruno Aquino,660,692,32,0.84914,0.83265,1
663,Jialin,661,685,24,0.84914,0.83265,2
664,jun4ai,662,670,8,0.84914,0.83265,6
665,Lucas Gago,663,680,17,0.84914,0.83265,1
666,An Nguyen,664,675,11,0.84914,0.83265,2
667,makeitsimple,683,688,5,0.84913,0.83265,9
668,Rohan Asthana,684,698,14,0.84827,0.83138,14
669,Subra,685,720,35,0.84796,0.82416,31
670,Akrusher,686,700,14,0.84778,0.82991,1
671,Aleksandr Mityakov,687,703,16,0.84761,0.82877,35
672,ozoneiscool,688,699,11,0.84685,0.83083,3
673,SeoungSeonJeon,689,717,28,0.84577,0.82449,40
674,Weikun,691,768,77,0.84572,0.82313,4
675,Denis Finogenov,690,767,77,0.84572,0.82313,4
676,BruceDai003,714,762,48,0.84564,0.82408,3
677,takeh.oh,716,593,-123,0.84564,0.85538,25
678,Glad Boyz,717,745,28,0.84564,0.82408,50
679,hakan ozen,718,741,23,0.84564,0.82408,1
680,Kanté,719,752,33,0.84564,0.82408,29
681,Zhuravlev Nikita,720,754,34,0.84564,0.82408,5
682,aya2018,721,724,3,0.84564,0.82408,3
683,Nick Brooks,722,729,7,0.84564,0.82408,1
684,Jordan Fotaras,723,758,35,0.84564,0.82408,1
685,Nazim Girach,724,732,8,0.84564,0.82408,13
686,zytx121,725,737,12,0.84564,0.82408,1
687,Chandan Verma,726,753,27,0.84564,0.82408,16
688,Vladimir Sokhatskyi,727,731,4,0.84564,0.82408,1
689,Anton Bazdyrev,728,738,10,0.84564,0.82408,3
690,Trương Thái Hưng,729,734,5,0.84564,0.82408,3
691,Sridharan Kamalakannan,730,761,31,0.84564,0.82408,1
692,sharthZ#23,731,744,13,0.84564,0.82408,1
693,U023,732,727,-5,0.84564,0.82408,1
694,眉间细雪,733,728,-5,0.84564,0.82408,1
695,Luis Andre Dutra e Silva,734,721,-13,0.84564,0.82408,17
696,eric ching,715,719,4,0.84564,0.8242,7
697,mrgraeme,711,751,40,0.84564,0.82408,6
698,mohitgupta_omg,713,755,42,0.84564,0.82408,1
699,EduardoLi,702,735,33,0.84564,0.82408,1
700,Shujian Liu,693,742,49,0.84564,0.82408,5
701,Bob,694,757,63,0.84564,0.82408,1
702,Kripakaran Prabhakaran,695,748,53,0.84564,0.82408,1
703,Nikita Detkov,696,725,29,0.84564,0.82408,4
704,MadCoder,697,740,43,0.84564,0.82408,10
705,Tayyab Ali,692,750,58,0.84564,0.82408,2
706,PizzaPower,699,743,44,0.84564,0.82408,3
707,Elan Rosen,700,730,30,0.84564,0.82408,3
708,Tony Lee,701,736,35,0.84564,0.82408,4
709,Rafay,698,749,51,0.84564,0.82408,3
710,ericbenhamou,703,733,30,0.84564,0.82408,1
711,SAURAV SUMAN,704,760,56,0.84564,0.82408,2
712,Erik Gao,705,722,17,0.84564,0.82408,1
713,Zhu Xi,706,747,41,0.84564,0.82408,1
714,bharatbgarg4,707,746,39,0.84564,0.82408,2
715,AlexHarVe,708,726,18,0.84564,0.82408,1
716,hamelg,709,723,14,0.84564,0.82408,1
717,Aayush Saxena,710,739,29,0.84564,0.82408,2
718,wsdgh,712,756,44,0.84564,0.82408,2
719,SALIL MISHRA,735,759,24,0.84543,0.82408,11
720,Maksymilian Szmelczynski,736,956,220,0.84515,0.82262,16
721,"Fan Hsi, Wang",737,718,-19,0.84492,0.8242,50
722,momi64,738,636,-102,0.84471,0.84145,21
723,liuchunhui,739,708,-31,0.84457,0.82786,2
724,destiny,740,706,-34,0.84457,0.82786,1
725,Dariia Hordiiuk,741,705,-36,0.84456,0.82786,7
726,YaG320,742,710,-32,0.84456,0.82786,1
727,Rauf Kurbanov,743,711,-32,0.84456,0.82786,2
728,kekedan,744,13,-731,0.84456,0.96852,5
729,Slime,745,707,-38,0.84447,0.82786,6
730,herr_kun,746,704,-42,0.84439,0.82786,8
731,zengling,747,624,-123,0.84387,0.84336,15
732,Arpit Kanodia,748,967,219,0.84383,0.81736,34
733,ManishYathnalli,749,709,-40,0.84376,0.82786,21
734,Pei-Ching Chang,750,713,-37,0.84308,0.82743,25
735,吴彦组,751,968,217,0.84243,0.81485,1
736,mbotler,752,701,-51,0.84207,0.82879,2
737,Fridtjof Wabakken,753,716,-37,0.84206,0.82495,8
738,cv633,754,962,208,0.84166,0.81995,13
739,meow,755,961,206,0.84157,0.8207,1
740,Peijun Ye,756,971,215,0.84147,0.81305,1
741,Apoorv Agnihotri,874,861,-13,0.84094,0.82297,1
742,rk.feng,890,904,14,0.84094,0.82297,53
743,Paulo S. Santos,875,789,-86,0.84094,0.82297,5
744,Pierre-Nicolas Piquin,938,837,-101,0.84094,0.82297,26
745,RexHuang936,880,832,-48,0.84094,0.82297,8
746,SicilyTing,876,793,-83,0.84094,0.82297,8
747,TsungHan,877,825,-52,0.84094,0.82297,8
748,skr,878,934,56,0.84094,0.82297,3
749,Walt Mayfield,879,809,-70,0.84094,0.82297,11
750,Debajyoti Nath,886,937,51,0.84094,0.82297,2
751,Saurabh,881,800,-81,0.84094,0.82297,3
752,PieterBlomme,882,826,-56,0.84094,0.82297,56
753,AapKiKashish,883,919,36,0.84094,0.82297,14
754,Luffealto,884,897,13,0.84094,0.82297,3
755,luxingstar,885,792,-93,0.84094,0.82297,4
756,MadhavanKrishnan,887,856,-31,0.84094,0.82297,4
757,Artyom Koshko,872,882,10,0.84094,0.82297,4
758,David Chan,888,908,20,0.84094,0.82297,4
759,Amin Pial,889,938,49,0.84094,0.82297,3
760,Megha Agarwal,873,950,77,0.84094,0.82297,3
761,HariP,852,925,73,0.84094,0.82297,1
762,Lesaffrea,871,886,15,0.84094,0.82297,1
763,Mushahid Shamim,870,935,65,0.84094,0.82297,9
764,James Chang,851,913,62,0.84094,0.82297,3
765,Northmelon,892,813,-79,0.84094,0.82297,6
766,Tarun Sriranga Paparaju,853,843,-10,0.84094,0.82297,2
767,Xuehai Xia,854,773,-81,0.84094,0.82297,50
768,XK_Luo,855,821,-34,0.84094,0.82297,2
769,Nukkad Star,856,814,-42,0.84094,0.82297,1
770,jjlin,857,842,-15,0.84094,0.82297,14
771,Peppa Pig,858,845,-13,0.84094,0.82297,6
772,Aleksandr Dokuchaev,859,933,74,0.84094,0.82297,66
773,HariC,860,917,57,0.84094,0.82297,4
774,Weixin XU,861,830,-31,0.84094,0.82297,4
775,JYAhn,862,926,64,0.84094,0.82297,8
776,Jeremy Shang,863,952,89,0.84094,0.82297,1
777,grib0ed0v,864,846,-18,0.84094,0.82297,3
778,zx-code123,865,954,89,0.84094,0.82297,1
779,Cedric Chee,866,864,-2,0.84094,0.82297,4
780,SwatiTiwari,867,714,-153,0.84094,0.82651,61
781,IMTeam,868,932,64,0.84094,0.82297,7
782,idroid,869,796,-73,0.84094,0.82297,2
783,Xinsong Li,891,838,-53,0.84094,0.82297,2
784,tomy4reel,914,944,30,0.84094,0.82297,2
785,Ali Nawed,893,940,47,0.84094,0.82297,2
786,Rohit Rangwani,918,772,-146,0.84094,0.82297,1
787,Rekun Dmitry,920,834,-86,0.84094,0.82297,2
788,AnkurShukla,921,863,-58,0.84094,0.82297,2
789,Nguyễn Hoàng Quân,922,781,-141,0.84094,0.82297,4
790,donggyukimc,923,802,-121,0.84094,0.82297,2
791,BoFan,924,905,-19,0.84094,0.82297,21
792,LucasZimmer,925,893,-32,0.84094,0.82297,1
793,Junxiong Liu,926,867,-59,0.84094,0.82297,3
794,ICaughtAWhale,927,854,-73,0.84094,0.82297,1
795,Kangyu,928,873,-55,0.84094,0.82297,2
796,neuronblack,929,807,-122,0.84094,0.82297,1
797,dddmd,930,820,-110,0.84094,0.82297,7
798,Chenhao Wang,931,866,-65,0.84094,0.82297,8
799,ZhicongLiang,932,831,-101,0.84094,0.82297,1
800,kageka,933,804,-129,0.84094,0.82297,4
801,Sophie,934,801,-133,0.84094,0.82297,1
802,AU12,935,920,-15,0.84094,0.82297,2
803,Kaggle Warrior,936,876,-60,0.84094,0.82297,1
804,XiWuXueWei,937,850,-87,0.84094,0.82297,1
805,ddt0106,849,815,-34,0.84094,0.82297,1
806,Yu Huang,919,798,-121,0.84094,0.82297,3
807,Daniil Barysevich,917,878,-39,0.84094,0.82297,3
808,Athira Nair,894,899,5,0.84094,0.82297,1
809,Ron Jacobson,916,788,-128,0.84094,0.82297,4
810,baseline_go,895,775,-120,0.84094,0.82297,13
811,yanran,896,889,-7,0.84094,0.82297,1
812,ritzs,897,855,-42,0.84094,0.82297,1
813,Andrey Tulyakov,898,871,-27,0.84094,0.82297,9
814,Vas. Lemonidis,900,783,-117,0.84094,0.82297,11
815,shalen,901,877,-24,0.84094,0.82297,1
816,AbhilashVJ,902,918,16,0.84094,0.82297,1
817,Srirama Nakshathri,903,805,-98,0.84094,0.82297,1
818,XuZhenW,904,776,-128,0.84094,0.82297,1
819,Kalawy,905,874,-31,0.84094,0.82297,5
820,Daria,906,907,1,0.84094,0.82297,7
821,aguka,907,844,-63,0.84094,0.82297,3
822,hello,908,840,-68,0.84094,0.82297,6
823,Xu Han,909,785,-124,0.84094,0.82297,8
824,YuvalAlk,910,780,-130,0.84094,0.82297,10
825,Karl Aldesberg,911,870,-41,0.84094,0.82297,12
826,juzi,912,822,-90,0.84094,0.82297,3
827,AdamWybierala,913,915,2,0.84094,0.82297,1
828,LiangZhao,915,955,40,0.84094,0.82297,2
829,🇻🇳 SAMI-HUST,850,929,79,0.84094,0.82297,70
830,pingguoguoxiansheng,820,927,107,0.84094,0.82297,1
831,eugeol,848,774,-74,0.84094,0.82297,5
832,Zhu Hui,777,818,41,0.84094,0.82297,3
833,Naveen Chaudhary,779,803,24,0.84094,0.82297,4
834,LiZhang,780,885,105,0.84094,0.82297,2
835,Bibek,781,890,109,0.84094,0.82297,1
836,DunDun,782,941,159,0.84094,0.82297,1
837,Andrey Demidov,783,872,89,0.84094,0.82297,2
838,Rafat Hussain,784,812,28,0.84094,0.82297,1
839,samirthapa,785,879,94,0.84094,0.82297,1
840,xiechuangliang,786,858,72,0.84094,0.82297,1
841,techdude23,787,951,164,0.84094,0.82297,15
842,mrkito,788,848,60,0.84094,0.82297,3
843,Maria Dyakova,789,875,86,0.84094,0.82297,2
844,Dawid Majchrowski,790,910,120,0.84094,0.82297,4
845,takeishikoki,791,909,118,0.84094,0.82297,1
846,AlexeyCh,792,948,156,0.84094,0.82297,1
847,yang yu,793,894,101,0.84094,0.82297,1
848,Aquamen,794,859,65,0.84094,0.82297,2
849,Yuichi Iwanami,796,770,-26,0.84094,0.82297,8
850,Ayan Sinha Mahapatra,797,896,99,0.84094,0.82297,1
851,kushal agrawal,798,806,8,0.84094,0.82297,1
852,Termi,778,817,39,0.84094,0.82297,1
853,daten-kieker,776,851,75,0.84094,0.82297,2
854,Jimmy Z,800,949,149,0.84094,0.82297,5
855,Lindada,775,883,108,0.84094,0.82297,1
856,Walid Aransa,847,787,-60,0.84094,0.82297,1
857,Rashid Dilkash,757,839,82,0.84094,0.82297,1
858,Wheeler Earnest,758,784,26,0.84094,0.82297,1
859,Chun Yee Lee,759,869,110,0.84094,0.82297,5
860,Benzamin,760,906,146,0.84094,0.82297,1
861,Krishna Prasad,761,857,96,0.84094,0.82297,1
862,Hakim.F,762,911,149,0.84094,0.82297,1
863,Ashish Patel(阿希什),763,903,140,0.84094,0.82297,7
864,rockit123,764,902,138,0.84094,0.82297,4
865,Erik Gaasedelen,765,947,182,0.84094,0.82297,4
866,AI_6+1,766,923,157,0.84094,0.82297,4
867,Mohamed Ramzy,767,914,147,0.84094,0.82297,2
868,yingxiao,768,892,124,0.84094,0.82297,2
869,Tiamo van Eijmeren,769,799,30,0.84094,0.82297,1
870,kachua222,770,771,1,0.84094,0.82297,3
871,Nilabha Bhattacharya,771,841,70,0.84094,0.82297,1
872,ntk-lab,772,828,56,0.84094,0.82297,1
873,Dinesh manivannan,773,939,166,0.84094,0.82297,1
874,dgk1,774,777,3,0.84094,0.82297,1
875,McCartney Taylor,799,852,53,0.84094,0.82297,2
876,cseusong,807,779,-28,0.84094,0.82297,2
877,Aurelio,801,898,97,0.84094,0.82297,5
878,Wmcclus,826,786,-40,0.84094,0.82297,1
879,LiZiyu,828,884,56,0.84094,0.82297,4
880,Christian de Bouille,829,868,39,0.84094,0.82297,1
881,Hamish Dickson,830,912,82,0.84094,0.82297,4
882,Banko,831,891,60,0.84094,0.82297,3
883,鑫 侯,832,924,92,0.84094,0.82297,3
884,The Shell Gurus,833,823,-10,0.84094,0.82297,6
885,Wealthy-Wise-Whale,846,835,-11,0.84094,0.82297,21
886,zjx2014010528,835,936,101,0.84094,0.82297,5
887,all_random,836,827,-9,0.84094,0.82297,5
888,Cape,837,860,23,0.84094,0.82297,1
889,CarlosSantillan,838,862,24,0.84094,0.82297,2
890,AI_rookie,839,922,83,0.84094,0.82297,2
891,ChenHuayi,840,865,25,0.84094,0.82297,5
892,城璐,841,916,75,0.84094,0.82297,39
893,Kushagra Agrawal,842,880,38,0.84094,0.82297,23
894,Qin Lei,843,816,-27,0.84094,0.82297,3
895,PC Jimmmy,844,811,-33,0.84094,0.82297,2
896,PooriaPoorsarvi,845,824,-21,0.84094,0.82297,12
897,BiooooMod,802,895,93,0.84094,0.82297,5
898,S.Majid Naji,827,791,-36,0.84094,0.82297,5
899,yob cmst,834,900,66,0.84094,0.82297,1
900,Longer,824,887,63,0.84094,0.82297,10
901,imagination,812,794,-18,0.84094,0.82297,1
902,sivi,823,945,122,0.84094,0.82297,1
903,loss:nan,804,797,-7,0.84094,0.82297,3
904,JohnLuo,805,943,138,0.84094,0.82297,2
905,habakan,806,810,4,0.84094,0.82297,1
906,fengkuang,808,853,45,0.84094,0.82297,2
907,Tomkevich Alina Kazimirovna,809,836,27,0.84094,0.82297,2
908,HotVar,810,931,121,0.84094,0.82297,3
909,JeongMyeong,811,953,142,0.84094,0.82297,3
910,pdway53,803,795,-8,0.84094,0.82297,1
911,Asmita chauhan,813,901,88,0.84094,0.82297,1
912,InfiniteWing,814,930,116,0.84094,0.82297,1
913,hayacjp,815,769,-46,0.84094,0.82297,2
914,dmdr,816,514,-302,0.84094,0.85538,63
915,Haruka Ichimura,817,928,111,0.84094,0.82297,1
916,sakuraiii,818,881,63,0.84094,0.82297,2
917,WangXu,819,790,-29,0.84094,0.82297,1
918,As a start,821,534,-287,0.84094,0.85538,42
919,Rajat,822,849,27,0.84094,0.82297,6
920,Wei Han,939,763,-176,0.84091,0.82343,3
921,FzuOymz,940,766,-174,0.84091,0.82343,1
922,Bohdan Chechin,941,764,-177,0.84091,0.82343,1
923,DUI,942,765,-177,0.84073,0.82343,53
924,Baoan FENG,943,959,16,0.84043,0.82224,24
925,FrankZhou,944,946,2,0.84007,0.82297,2
926,William Horton,945,969,24,0.83997,0.81386,6
927,ryuzaki,946,651,-295,0.83974,0.83374,21
928,DeepSuffer,947,958,11,0.83938,0.82233,5
929,wjy0,948,973,25,0.8393,0.81217,6
930,Solverminds,949,964,15,0.83859,0.81869,12
931,Cihan,950,91,-859,0.83816,0.92188,1
932,Tyger,951,637,-314,0.83763,0.83992,9
933,Hohf,952,966,14,0.83739,0.81738,4
934,Mohammad Mahdi Jahanara,953,960,7,0.835,0.82178,5
935,Vlad Krylov,954,974,20,0.83389,0.81176,19
936,Hei Bro,955,963,8,0.83341,0.81919,8
937,laol,956,979,23,0.83324,0.80465,3
938,KG123,957,980,23,0.83164,0.8018,1
939,Fixer,958,975,17,0.8313,0.81026,14
940,mantianlong,959,990,31,0.82994,0.7944,1
941,Mark Tuddenham,961,996,35,0.82943,0.78831,4
942,CodeArtist,962,977,15,0.82925,0.80905,3
943,Thomas Hossler,963,989,26,0.82858,0.79463,23
944,SimonW,964,993,29,0.82839,0.79036,4
945,roycezjq,965,888,-77,0.82811,0.82297,43
946,avithal,966,965,-1,0.82781,0.81756,16
947,AmazonWhaleServices,967,972,5,0.8263,0.81257,72
948,Chin Ee Kin,968,992,24,0.82421,0.79429,24
949,Renat Sembaev,972,981,9,0.82383,0.80057,2
950,yuwue2000,973,985,12,0.82383,0.80057,1
951,Merry Dog,970,982,12,0.82383,0.80057,2
952,ruchibahl,971,984,13,0.82383,0.80057,1
953,boyz,969,983,14,0.82383,0.80057,1
954,Kristjan Kongas,974,986,12,0.82352,0.79633,14
955,luxingxing,975,978,3,0.82287,0.80772,29
956,Tetsuro Kato,976,976,0,0.82258,0.80982,38
957,SebastianMack,977,991,14,0.81945,0.79438,1
958,Shudai,978,220,-758,0.8169,0.88495,22
959,JoonHo Lee,979,988,9,0.81429,0.79478,45
960,Sizhe Li,980,1016,36,0.81093,0.77343,22
961,Paolo Tatti,981,819,-162,0.81072,0.82297,6
962,Boris,982,610,-372,0.80806,0.85528,130
963,Bohdan Holovnin,983,1000,17,0.80412,0.77933,1
964,HRed,984,1035,51,0.8026,0.75477,6
965,RobinDong,985,995,10,0.80048,0.79008,45
966,YuchenSun,986,1001,15,0.7978,0.77758,2
967,Matthew Anderson,987,1002,15,0.7978,0.77745,26
968,GiangBK13,988,1015,27,0.79772,0.77682,22
969,Rupesh Sreeraman,989,1010,21,0.79772,0.77682,7
970,vanAmsen,990,1013,23,0.79772,0.77682,1
971,Utkarsh Rai,991,1012,21,0.79772,0.77682,3
972,Fledglings :),992,1011,19,0.79772,0.77682,9
973,HS309,993,1014,21,0.79772,0.77682,5
974,chenxingpeng,994,1009,15,0.7975,0.7773,10
975,xuexia,995,1008,13,0.79747,0.7773,15
976,XII,999,833,-166,0.7974,0.82297,17
977,NCHU_weilun,1000,1003,3,0.7974,0.77735,21
978,Russ Boucher,997,1005,8,0.7974,0.77735,4
979,CosmicQua,998,1006,8,0.7974,0.77735,2
980,GHARBOUB Mohamed,996,1007,11,0.7974,0.77735,6
981,benwu232,1001,102,-899,0.7964,0.91694,19
982,Neutron,1002,1032,30,0.79505,0.75888,1
983,Xu Zhang,1003,1027,24,0.79236,0.76565,9
984,dasd,1004,994,-10,0.79198,0.79028,15
985,schiyoda,1005,1028,23,0.79193,0.76211,2
986,DLWangYP,1006,1019,13,0.79098,0.76939,8
987,fastai-radek-starter,1007,1025,18,0.7903,0.76588,2
988,hn5311,1008,987,-21,0.79028,0.79505,28
989,Andrzej Kuro,1009,1023,14,0.7902,0.76668,7
990,Duy Trương,1011,1022,11,0.7902,0.76668,6
991,ZeroCode3,1012,1024,12,0.7902,0.76668,11
992,djJana,1013,999,-14,0.78919,0.77992,1
993,Ustb,1014,1021,7,0.78907,0.76725,14
994,Arcile,1015,1029,14,0.78898,0.76206,4
995,sonse shimaoka,1016,1018,2,0.78864,0.76943,8
996,khursani,1017,1026,9,0.78825,0.76571,19
997,VivekGujar,1018,998,-20,0.78808,0.78502,15
998,Bryan Heffernan,1019,1033,14,0.78631,0.75766,2
999,Blueve,1020,1020,0,0.78555,0.76848,16
1000,YunZhangFang,1021,1073,52,0.78552,0.72642,2
1001,Midwest Fastai,1022,1030,8,0.78536,0.75981,19
1002,alllllllllllex,1023,1047,24,0.78528,0.75008,13
1003,tqdm,1024,1042,18,0.78505,0.75233,6
1004,lippyt,1025,1038,13,0.78436,0.75377,3
