,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
432,ɴicoʟɑsʜeʀʀan,458,722,264,0.45848999999999995,0.45385,3.0
433,YuchenSun,450,713,263,0.45848999999999995,0.45385,9.0
434,AiKho Team,457,711,254,0.45848999999999995,0.45385,4.0
435,[TensorCell] Patryk Binkowski,456,710,254,0.45848999999999995,0.45385,7.0
436,Tetyana Yatsenko,455,718,263,0.45848999999999995,0.45385,18.0
437,LU,454,649,195,0.45848999999999995,0.45628,18.0
438,OrKatz,453,712,259,0.45848999999999995,0.45385,13.0
439,Zihan Huang,452,720,268,0.45848999999999995,0.45385,11.0
440,JimmyTran,451,631,180,0.45848999999999995,0.4571,18.0
441,AshishSinha,440,715,275,0.45848999999999995,0.45385,3.0
442,Pawan Jain,449,723,274,0.45848999999999995,0.45385,3.0
443,nacun,448,709,261,0.45848999999999995,0.45385,7.0
444,hawks10,447,721,274,0.45848999999999995,0.45385,2.0
445,pro_team,445,312,-133,0.45848999999999995,0.5048699999999999,52.0
446,Mr. Pan,444,719,275,0.45848999999999995,0.45385,21.0
447,Pavitrakumar P,443,651,208,0.45848999999999995,0.45628,4.0
448,Amit Kumar Jaiswal,442,647,205,0.45848999999999995,0.45628,7.0
449,NxGTR,441,658,217,0.45848999999999995,0.45628,6.0
450,ashwin,439,716,277,0.45848999999999995,0.45385,11.0
451,KMAI_csv,459,408,-51,0.45825,0.48281,16.0
452,Boilermaker Mat,460,217,-243,0.45816,0.54752,23.0
453,xiechuangliang,462,431,-31,0.45808000000000004,0.47931,48.0
454,MohaI,461,226,-235,0.45808000000000004,0.5422,111.0
455,Kishore M,463,628,165,0.45805,0.45738,13.0
456,DutchAI,464,396,-68,0.4577,0.4859,60.0
457,gavrand,465,365,-100,0.45748999999999995,0.49107,16.0
458,tarobxl,466,490,24,0.45746000000000003,0.46963,2.0
459,Jaideep,467,75,-392,0.45726999999999995,0.5958899999999999,68.0
460,chhaatra,468,633,165,0.4571,0.45703999999999995,10.0
461,Dasha,469,634,165,0.45703,0.45682,8.0
462,FreeAJust,470,298,-172,0.45703,0.50927,51.0
463,GuoFu.Yang,471,513,42,0.45693,0.46676999999999996,52.0
464,vikash,472,680,208,0.45668000000000003,0.45545,20.0
465,Xiaozhong2019,473,277,-196,0.45619,0.5208,5.0
466,Sebastian Moguilner,474,697,223,0.45615,0.45468000000000003,8.0
467,"[""hip"",""hip""]",475,608,133,0.45614,0.45883999999999997,18.0
468,Nuno Ferreira,476,664,188,0.45608000000000004,0.45626000000000005,27.0
469,DaveRo,477,532,55,0.45598,0.46443,16.0
470,stumpen,478,567,89,0.45586000000000004,0.46156,20.0
471,Vasil K.,479,352,-127,0.45585,0.49408,34.0
472,Breck,480,486,6,0.45568000000000003,0.47005,50.0
473,chiwang,481,376,-105,0.45566,0.48966000000000004,1.0
474,Eigencorp,482,427,-55,0.45564,0.48022,8.0
475,sophie1111,484,454,-30,0.45563000000000003,0.47534,32.0
476,Vansh Jatana,485,764,279,0.45555,0.45287,6.0
477,mks,522,742,220,0.45553999999999994,0.45287,8.0
478,Fizmath,526,772,246,0.45553999999999994,0.45287,2.0
479,k.n.,525,755,230,0.45553999999999994,0.45287,3.0
480,tinyb0y,524,686,162,0.45553999999999994,0.45516999999999996,11.0
481,Pierre Tisseur,523,793,270,0.45553999999999994,0.45287,2.0
482,Placeholder,517,786,269,0.45553999999999994,0.45287,19.0
483,nnnnick,521,760,239,0.45553999999999994,0.45287,7.0
484,Guglielmo Camporese,519,771,252,0.45553999999999994,0.45287,35.0
485,Sergeeva Sofiya,518,774,256,0.45553999999999994,0.45287,17.0
486,IYRWI,528,782,254,0.45553999999999994,0.45287,11.0
487,try,516,777,261,0.45553999999999994,0.45287,2.0
488,Vipul Rai,527,758,231,0.45553999999999994,0.45287,8.0
489,dingxianghu,533,767,234,0.45553999999999994,0.45287,4.0
490,kdaqlkgjnmaklvmnkankl,529,791,262,0.45553999999999994,0.45287,5.0
491,Pranshu Kumar,530,789,259,0.45553999999999994,0.45287,1.0
492,HUSTerGOGOGO,531,763,232,0.45553999999999994,0.45287,8.0
493,Migs Rocha,532,784,252,0.45553999999999994,0.45287,14.0
494,Kristin M,514,751,237,0.45553999999999994,0.45287,2.0
495,bilac,534,785,251,0.45553999999999994,0.45287,1.0
496,ZFTurbo,535,650,115,0.45553999999999994,0.45628,5.0
497,Kumar Shubham,536,702,166,0.45553999999999994,0.45431000000000005,2.0
498,DSEverything,537,646,109,0.45553999999999994,0.45628,17.0
499,Lawrence Chernin,538,752,214,0.45553999999999994,0.45287,2.0
500,Dinghow Yang,539,621,82,0.45553999999999994,0.45793999999999996,7.0
501,gauravchopracg,540,787,247,0.45553999999999994,0.45287,30.0
502,Bibin Paul,541,750,209,0.45553999999999994,0.45287,3.0
503,ShikunLiu,515,778,263,0.45553999999999994,0.45287,2.0
504,Eyal Katz,509,714,205,0.45553999999999994,0.45385,11.0
505,vinmuk,513,769,256,0.45553999999999994,0.45287,39.0
506,Sergey Enikeev,512,759,247,0.45553999999999994,0.45287,13.0
507,Bulat Zagidullin,486,748,262,0.45553999999999994,0.45287,5.0
508,pi_net,487,747,260,0.45553999999999994,0.45287,10.0
509,Aleksey Alekseev,488,761,273,0.45553999999999994,0.45287,31.0
510,Sujeeth S,489,762,273,0.45553999999999994,0.45287,15.0
511,Roman,490,768,278,0.45553999999999994,0.45287,5.0
512,Alex Gaziev,491,776,285,0.45553999999999994,0.45287,2.0
513,SaamahnMahjouri,492,773,281,0.45553999999999994,0.45287,6.0
514,ChandrashekharAdhage,493,790,297,0.45553999999999994,0.45287,2.0
515,Nithinthakur,494,744,250,0.45553999999999994,0.45287,4.0
516,Data Craze,495,792,297,0.45553999999999994,0.45287,4.0
517,vanAmsen,496,770,274,0.45553999999999994,0.45287,13.0
518,Elan Rosen,497,766,269,0.45553999999999994,0.45287,1.0
519,echohao1996,498,746,248,0.45553999999999994,0.45287,4.0
520,liuzy,499,757,258,0.45553999999999994,0.45287,3.0
521,Кирилл Тушин,500,781,281,0.45553999999999994,0.45287,27.0
522,Shery Malik,501,779,278,0.45553999999999994,0.45287,5.0
523,lsdifasd,502,775,273,0.45553999999999994,0.45287,1.0
524,RUC_AI2_Hongfeng&Huahui,503,753,250,0.45553999999999994,0.45287,2.0
525,Van de Rakt,504,765,261,0.45553999999999994,0.45287,2.0
526,alex_str,505,749,244,0.45553999999999994,0.45287,7.0
527,Andrey Vykhodtsev,506,653,147,0.45553999999999994,0.45628,3.0
528,Tenich,507,754,247,0.45553999999999994,0.45287,5.0
529,Niranjan Singh,508,745,237,0.45553999999999994,0.45287,2.0
530,WispZero,510,780,270,0.45553999999999994,0.45287,2.0
531,Anton Chikin,511,743,232,0.45553999999999994,0.45287,1.0
532,s366chen,542,788,246,0.45553999999999994,0.45287,3.0
533,RayH,543,252,-291,0.4553,0.53079,5.0
534,KMAI_SweetPotato,544,428,-116,0.45516,0.48008999999999996,22.0
535,Patrick DeKelly,546,648,102,0.45507,0.45628,4.0
536,AdityaSidharta,545,726,181,0.45507,0.45376000000000005,1.0
537,Oz,547,739,192,0.45505,0.45303000000000004,61.0
538,Alan Konarski,548,315,-233,0.455,0.50459,53.0
539,dtborders,549,669,120,0.45497,0.45603999999999995,40.0
540,Vince,550,887,337,0.45483999999999997,0.45008000000000004,17.0
541,Romain Destenay,551,1044,493,0.45477,0.43856999999999996,1.0
542,schwanabc,552,672,120,0.45477,0.45598999999999995,44.0
543,Niranjan Nakkala,553,626,73,0.45475,0.45768000000000003,6.0
544,ag,554,368,-186,0.45475,0.49041999999999997,51.0
545,Fang Fang,555,451,-104,0.45435,0.47563999999999995,27.0
546,team_s,556,499,-57,0.45401,0.46878000000000003,18.0
547,WilhelmWedernikow,557,518,-39,0.45381000000000005,0.46616,16.0
548,Brian Farrar,558,273,-285,0.45378,0.52137,68.0
549,Pierre Frt,559,932,373,0.45371999999999996,0.44792,21.0
550,calibur,560,554,-6,0.45356,0.46216,2.0
551,3ERafs20d,561,311,-250,0.45337,0.50538,33.0
552,chuangbinchen,562,701,139,0.45331000000000005,0.45433,5.0
553,Longhao Zhao,563,480,-83,0.45306,0.47108,15.0
554,Takayuki Okamoto,564,639,75,0.45303999999999994,0.45661999999999997,22.0
555,Nikolay Prokoptsev,565,445,-120,0.45297,0.47652,17.0
556,Deep Retina,566,232,-334,0.45278999999999997,0.53932,49.0
557,yk13,567,617,50,0.4527,0.45816,26.0
558,awp3214,568,534,-34,0.45257,0.46388,5.0
559,Gary Chang,569,492,-77,0.45255,0.46921999999999997,17.0
560,Denis Meng,570,1039,469,0.45228,0.43921000000000004,1.0
561,sist_lee,571,918,347,0.45228,0.44865,7.0
562,bearbee,572,627,55,0.45227,0.45741000000000004,4.0
563,KMAI_gongbyeongmin,573,583,10,0.45202,0.46002,36.0
564,zhangeng,574,561,-13,0.45195,0.46176000000000006,140.0
565,Epochs of Fury,575,462,-113,0.45181000000000004,0.47433000000000003,62.0
566,cientgu,576,487,-89,0.45178999999999997,0.46981000000000006,10.0
567,young7346,577,584,7,0.45177,0.46001000000000003,10.0
568,Tianze,578,494,-84,0.45165,0.46911,13.0
569,Fabian Rathke,579,504,-75,0.45164,0.46805,36.0
570,mephistopheies,580,551,-29,0.45158000000000004,0.4623,88.0
571,i2tm,581,574,-7,0.4515,0.46093,26.0
572,yyob,582,473,-109,0.45138999999999996,0.47241000000000005,32.0
573,NTU_r06525062_SCCS,583,542,-41,0.45113000000000003,0.46297,12.0
574,r06921006_CarlChang,584,819,235,0.45106,0.45143,7.0
575,Brian,585,229,-356,0.45086000000000004,0.54037,164.0
576,522,586,324,-262,0.45082,0.49985,73.0
577,Aleksandr Dokuchaev,587,564,-23,0.45064,0.46165,23.0
578,little bird,588,562,-26,0.45063000000000003,0.46176000000000006,19.0
579,huiqin,589,934,345,0.45059,0.44791000000000003,9.0
580,pipipi,590,394,-196,0.45038999999999996,0.48691999999999996,31.0
581,Keith Short,591,576,-15,0.4502,0.46083999999999997,5.0
582,Md Adilur Rahim,592,424,-168,0.44997,0.48055,44.0
583,txnm359,593,555,-38,0.44996,0.46213000000000004,9.0
584,mingye,594,433,-161,0.44993999999999995,0.47928000000000004,14.0
585,VictorBonnet,595,906,311,0.44985,0.4491,12.0
586,Datta,596,807,211,0.44983999999999996,0.45221999999999996,6.0
587,PengOmar,597,411,-186,0.44982,0.48206000000000004,89.0
588,Truoc Pham,598,611,13,0.44981000000000004,0.45851000000000003,7.0
589,Maxime Riché,599,304,-295,0.44981000000000004,0.50729,95.0
590,Aleksei,600,456,-144,0.44977,0.4752,69.0
591,Kent Chiu,601,797,196,0.44975,0.4527,4.0
592,alijs,602,642,40,0.44941000000000003,0.45631000000000005,3.0
593,Frank Cyan,603,285,-318,0.4494,0.51664,3.0
594,JohnM,613,660,47,0.44936000000000004,0.45628,1.0
595,hung,620,663,43,0.44936000000000004,0.45628,3.0
596,Arunkumar V Ramanan,619,661,42,0.44936000000000004,0.45628,25.0
597,what_are_you_waiting_for,618,654,36,0.44936000000000004,0.45628,10.0
598,copasta,617,598,-19,0.44936000000000004,0.45946000000000004,16.0
599,smota,616,498,-118,0.44936000000000004,0.46879,15.0
600,Nooh,615,659,44,0.44936000000000004,0.45628,7.0
601,Ankit Sati,612,655,43,0.44936000000000004,0.45628,7.0
602,Kirill Simakov,611,643,32,0.44936000000000004,0.45628,14.0
603,Edmon,610,662,52,0.44936000000000004,0.45628,2.0
604,SmartSpotters,609,652,43,0.44936000000000004,0.45628,13.0
605,Svet,606,656,50,0.44936000000000004,0.45628,26.0
606,Pranav Pandya,605,645,40,0.44936000000000004,0.45628,1.0
607,andrekos,604,644,40,0.44936000000000004,0.45628,6.0
608,avataraki,621,319,-302,0.44924,0.50229,6.0
609,KMAI_ABCDE,622,566,-56,0.44922,0.46157,6.0
610,chen w,623,668,45,0.44915,0.45607,1.0
611,Lorenzo Peppoloni,624,737,113,0.44906999999999997,0.4532,17.0
612,Georgy Konoplich,625,355,-270,0.44903000000000004,0.49328999999999995,4.0
613,Jason Dong,626,911,285,0.44878,0.44901,15.0
614,dan musetoiu,627,580,-47,0.44866999999999996,0.46026999999999996,59.0
615,David Yuan,628,603,-25,0.44864,0.45913999999999994,15.0
616,hey bro,629,549,-80,0.44851,0.46248,10.0
617,NewbieDataScientist,630,543,-87,0.44846,0.46281000000000005,19.0
618,zzz333,631,940,309,0.44843999999999995,0.44752,42.0
619,Eminem1147,632,531,-101,0.44827,0.46503999999999995,22.0
620,Xiong Haiquan,633,903,270,0.44826000000000005,0.44923,10.0
621,anchoret,634,526,-108,0.44822,0.46538,12.0
622,gouda,636,344,-292,0.44808000000000003,0.49617,121.0
623,James Requa,637,577,-60,0.44806999999999997,0.46061,17.0
624,PiotrLewanda,638,591,-47,0.44806999999999997,0.45971000000000006,29.0
625,something4kag,639,925,286,0.44791000000000003,0.44835,70.0
626,Amir Erfan Eshratifar,640,283,-357,0.4479,0.51732,76.0
627,markov,641,547,-94,0.44785,0.4625,1.0
628,FerasOdeh,642,560,-82,0.44783,0.46188999999999997,24.0
629,Arthur Stsepanenka,643,557,-86,0.44783,0.46188999999999997,10.0
630,Sergey Sysoev,644,559,-85,0.44783,0.46188999999999997,10.0
631,Aramis,645,556,-89,0.44783,0.46188999999999997,6.0
632,Ricardo Ocampo,646,558,-88,0.44783,0.46188999999999997,11.0
633,Anthony & Tristin,647,537,-110,0.44782,0.46365,42.0
634,Jo,648,496,-152,0.44769,0.46891000000000005,64.0
635,Gunther,649,400,-249,0.44766999999999996,0.48511000000000004,65.0
636,带带大师兄,650,489,-161,0.44761999999999996,0.46976999999999997,27.0
637,peterhwang2010,651,696,45,0.44759,0.45474,19.0
638,bestpredict,652,804,152,0.44756,0.4523,2.0
639,Tim Joseph,653,475,-178,0.44738,0.47226,26.0
640,Overfitting-Forever,654,512,-142,0.44738,0.46683,31.0
641,Vilen Jumutc,655,920,265,0.44733,0.4485,111.0
642,Arpit Garg,656,813,157,0.44719,0.45173,12.0
643,David Reid,657,444,-213,0.44711999999999996,0.47665,4.0
644,Trang,658,482,-176,0.44698000000000004,0.47093999999999997,60.0
645,BMIR,659,691,32,0.44695,0.4549,13.0
646,Parkinson Zabelin,660,540,-120,0.44693,0.4632,26.0
647,Vadiraj,661,897,236,0.44686000000000003,0.44971000000000005,23.0
648,PeterSorensen,662,881,219,0.44685,0.45056999999999997,1.0
649,Ajaxon6255,663,452,-211,0.44677,0.47562,4.0
650,Tony Y.,664,986,322,0.44673999999999997,0.44465,3.0
651,shadowu,665,678,13,0.44671000000000005,0.45548,4.0
652,studentx,666,685,19,0.44666000000000006,0.45516999999999996,4.0
653,leeli,667,522,-145,0.44653999999999994,0.46598,52.0
654,BiooooMod,668,602,-66,0.4465,0.45928,67.0
655,Trevor La Pay,669,971,302,0.44643,0.44545,8.0
656,Joseph Romani,671,924,253,0.44633,0.44838,1.0
657,DavidGbodiOdaibo,672,418,-254,0.44628,0.48126,28.0
658,Amanul&Farhan,673,717,44,0.44626000000000005,0.45385,9.0
659,Andrey Romanov,674,544,-130,0.44618,0.46275,10.0
660,Roman Furko,676,483,-193,0.44588,0.47053,38.0
661,interstate50,677,601,-76,0.44586000000000003,0.45932,8.0
662,Flavien Gelineau,678,880,202,0.44577,0.4506,2.0
663,DUNT丁兆云DM课程2018王雅琪,679,941,262,0.44575,0.4473,1.0
664,Andrew Shevelev,680,740,60,0.44575,0.45293,9.0
665,Smile,681,604,-77,0.44569,0.45913000000000004,5.0
666,Alexus1000,682,508,-174,0.44558000000000003,0.46724,158.0
667,GeoA,683,310,-373,0.44551,0.50543,36.0
668,fam_taro,684,703,19,0.44545,0.45418000000000003,28.0
669,Arnold Kuo,685,962,277,0.44543999999999995,0.44622,3.0
670,fuyong_Xu,686,596,-90,0.44543,0.45953,1.0
671,duzeng,687,885,198,0.44542,0.45018,52.0
672,turn down for what,688,535,-153,0.44528999999999996,0.46381999999999995,5.0
673,Mike Kim,689,519,-170,0.44526000000000004,0.46608999999999995,5.0
674,Riku Turkki,690,692,2,0.44501999999999997,0.4549,1.0
675,siero,691,638,-53,0.445,0.45666,11.0
676,David C,692,977,285,0.44498999999999994,0.44522,3.0
677,Hassam Riaz,693,666,-27,0.44495,0.45611999999999997,1.0
678,SouravSingh,694,671,-23,0.44493999999999995,0.456,9.0
679,ProtsNOats,695,901,206,0.44491,0.44927,50.0
680,437,696,474,-222,0.44483,0.47226999999999997,29.0
681,Martin Bonardi,698,568,-130,0.4448,0.46138,26.0
682,MX,697,796,99,0.4448,0.45275,1.0
683,DIG,699,466,-233,0.44477,0.47353999999999996,49.0
684,Gael Blanchard,700,731,31,0.44466000000000006,0.45348999999999995,4.0
685,NTU_r07943004_荳荳與水豚,701,536,-165,0.44463,0.46381999999999995,15.0
686,nor,702,507,-195,0.44453000000000004,0.46733,366.0
687,Chengyi Wang,703,488,-215,0.44451,0.46981000000000006,11.0
688,KMAI_멋쟁이들,704,700,-4,0.44446,0.45435,11.0
689,Natalia Pavlovskaia,705,929,224,0.44443,0.44806999999999997,64.0
690,yyll008,706,689,-17,0.44435,0.455,2.0
691,ruc_xytx,707,984,277,0.44432,0.44488,14.0
692,lingyan zg,708,1098,390,0.44428,0.43293000000000004,12.0
693,SicilyTing,709,479,-230,0.44423999999999997,0.47113999999999995,6.0
694,KMAI_Pat and Mat,713,835,122,0.4442,0.4512,11.0
695,john_ting,715,847,132,0.4442,0.4512,5.0
696,stormstone,714,853,139,0.4442,0.4512,7.0
697,loveSnowBest,716,830,114,0.4442,0.4512,7.0
698,Divya Komaravolu,712,829,117,0.4442,0.4512,6.0
699,Prabhat Kanaujia,711,876,165,0.4442,0.4512,5.0
700,sneffort,710,846,136,0.4442,0.4512,9.0
701,Bac Nguyen Cong,717,730,13,0.444,0.45348999999999995,50.0
702,xpw1,718,405,-313,0.44392,0.48373,6.0
703,Yuan Tian,719,683,-36,0.44391,0.45532,6.0
704,梦想还是要有的,720,458,-262,0.44386000000000003,0.47485,25.0
705,MSJose,721,539,-182,0.44383,0.46324,6.0
706,Riccardo Gallina,722,801,79,0.44381000000000004,0.45245,2.0
707,samirthapa,723,630,-93,0.44378999999999996,0.45721999999999996,3.0
708,rentiansky,724,594,-130,0.44376000000000004,0.45965,15.0
709,Vishy,725,612,-113,0.44376000000000004,0.45846000000000003,9.0
710,chenhao,726,523,-203,0.44373,0.46597,9.0
711,Chaoxi Xu,727,970,243,0.44372,0.44551,2.0
712,without GPU,728,478,-250,0.44363,0.47153,24.0
713,macroF1score=1,729,271,-458,0.44351999999999997,0.5223399999999999,10.0
714,Nitin Bhandari,731,1027,296,0.44333,0.44028,1.0
715,KaggLeNet,732,586,-146,0.44322,0.45993,1.0
716,Austin Chen,733,818,85,0.44321000000000005,0.45147,18.0
717,Eleusiz Kanat,734,1015,281,0.44316000000000005,0.44123,12.0
718,kojimar,735,884,149,0.44311000000000006,0.45026000000000005,21.0
719,strnam,736,983,247,0.44305,0.44491,12.0
720,Tian Qi (Luke),737,609,-128,0.44301999999999997,0.45881000000000005,9.0
721,HMaryuer,739,951,212,0.44288,0.44669,5.0
722,JinJinBary,740,588,-152,0.44285,0.45983999999999997,13.0
723,66h,741,965,224,0.44282,0.44569,2.0
724,cant afford GPU lol,742,514,-228,0.4428,0.46663999999999994,13.0
725,Vinay Raghavan,743,817,74,0.44272,0.45152,4.0
726,5 Criminals,744,520,-224,0.44245,0.46607,77.0
727,国民表率 社会栋梁,745,956,211,0.44242,0.4465,23.0
728,Lukasz Nalewajko,746,464,-282,0.44235,0.474,17.0
729,Fei WU,747,891,144,0.44233,0.44993,3.0
730,"Rebecca, Brie",748,470,-278,0.44227,0.47262,13.0
731,KMAI_STRANGER,749,589,-160,0.44223,0.45983999999999997,14.0
732,KMAI_RokmcNet,750,587,-163,0.44223,0.45983999999999997,15.0
733,yuki,751,694,-57,0.44213,0.45478999999999997,1.0
734,crystalmatrix,752,915,163,0.44211999999999996,0.4488,1.0
735,ZuoVJ,753,913,160,0.44198000000000004,0.44883999999999996,6.0
736,LCX1994,754,989,235,0.44196,0.44415,30.0
737,Martin jensen,755,1148,393,0.44196,0.42513999999999996,21.0
738,xiaofeixia,756,927,171,0.44193999999999994,0.44825,1.0
739,Marek,757,635,-122,0.44193000000000005,0.45677,94.0
740,AbhilashVJ,758,607,-151,0.44166000000000005,0.45892,2.0
741,ZhichengZhang,759,623,-136,0.44156999999999996,0.45788,1.0
742,Yule Wu,760,988,228,0.44151,0.44419,33.0
743,Uroboros,761,890,129,0.44123,0.44993,7.0
744,BIITampere,762,476,-286,0.44122,0.47213999999999995,22.0
745,ryochan,763,896,133,0.44106999999999996,0.44976000000000005,31.0
746,Gaozb,764,895,131,0.44106999999999996,0.44976000000000005,31.0
747,CuiZiqiang,765,912,147,0.44104,0.44893,9.0
748,Amir Zamli,766,736,-30,0.44097,0.45323,15.0
749,Goldmann,767,950,183,0.44097,0.44691000000000003,4.0
750,StevenTMHsu德明,768,904,136,0.44095,0.44916000000000006,16.0
751,Chang CHI,770,798,28,0.44091,0.4526,7.0
752,Harsh Chaudhari,771,997,226,0.44083,0.4432,2.0
753,Ning Li,772,673,-99,0.4408,0.4559,1.0
754,penguin,773,665,-108,0.44078,0.45623,8.0
755,Aditya Sharma,774,1025,251,0.44068,0.44067,2.0
756,yosick,775,1070,295,0.44056999999999996,0.43513999999999997,35.0
757,Jixing Yao,776,1026,250,0.44043000000000004,0.44048999999999994,38.0
758,sdfdf,777,707,-70,0.44025,0.45398,31.0
759,johntiger1,778,960,182,0.44016000000000005,0.44635,2.0
760,liangosc,779,510,-269,0.44006999999999996,0.46713000000000005,15.0
761,kiyomomo,780,467,-313,0.44,0.47335,13.0
762,vadiksadik,781,563,-218,0.43998000000000004,0.46174,11.0
763,Akshita Bhagia,782,600,-182,0.43988,0.45943999999999996,24.0
764,resxl,783,725,-58,0.43982,0.45382,9.0
765,dama,784,735,-49,0.43981000000000003,0.45324,3.0
766,TianjieCheng,785,571,-214,0.43973999999999996,0.46108999999999994,16.0
767,VM411,786,585,-201,0.43973,0.45995,20.0
768,Sylvain Desroziers,787,553,-234,0.43972,0.4622,5.0
769,Patrick Farley,788,704,-84,0.43971000000000005,0.45418000000000003,1.0
770,AU12,789,592,-197,0.4397,0.45966999999999997,63.0
771,HaiderAlwasiti,790,241,-549,0.43967,0.53528,6.0
772,Zhang Jiannan,791,572,-219,0.43954,0.46102,41.0
773,oalenkin,792,981,189,0.43951,0.44504,19.0
774,gakki,793,1075,282,0.43951,0.43483999999999995,1.0
775,POSTECH,794,938,144,0.43948000000000004,0.44763000000000003,20.0
776,nvnn,795,527,-268,0.43943000000000004,0.46537,18.0
777,UTmed_OTAKU,796,894,98,0.43937,0.4498,9.0
778,John Bradley,797,1000,203,0.43935,0.4431,22.0
779,LM,798,1077,279,0.43933,0.43465,8.0
780,Théophile Leparmentier,799,1002,203,0.4393,0.44304,9.0
781,Alexander Teplyuk,800,966,166,0.43916000000000005,0.44566000000000006,9.0
782,Chia-Ta Tsai,801,530,-271,0.43908,0.46505,19.0
783,Roland Luethy,803,727,-76,0.43892,0.45369,32.0
784,Rajath,802,570,-232,0.43892,0.46116,52.0
785,KMAI_SWSW,804,1092,288,0.43887,0.43346999999999997,7.0
786,Anton Lebedev,805,569,-236,0.43883999999999995,0.46137,16.0
787,zoujiemeng,806,990,184,0.43871000000000004,0.44396,2.0
788,cvdesign,807,799,-8,0.43868,0.45248,15.0
789,HirotoKamoi,808,693,-115,0.43868,0.4548,1.0
790,AdelZakirov,810,1009,199,0.43863,0.44193000000000005,2.0
791,SHAOMAI,811,677,-134,0.43859,0.45561999999999997,45.0
792,Wireless Infidelity,812,980,168,0.43858,0.44516999999999995,8.0
793,GideonTeo,813,690,-123,0.43856000000000006,0.45493,5.0
794,Erik Gaasedelen,814,948,134,0.43855,0.447,2.0
795,NTU_r06723053_MLB_aseline,815,548,-267,0.43854,0.46248999999999996,20.0
796,zhangshi,816,516,-300,0.43848000000000004,0.46641000000000005,5.0
797,Alex Huang,817,641,-176,0.43846,0.45645,15.0
798,blue0620,818,893,75,0.43838999999999995,0.44985,31.0
799,Alexander Ponomarchuk,820,952,132,0.4383,0.44661999999999996,29.0
800,magicoderr,819,575,-244,0.4383,0.46091000000000004,25.0
801,Vaibhav Sahu,822,939,117,0.43796999999999997,0.44759,7.0
802,JohnWei,823,842,19,0.43796999999999997,0.4512,6.0
803,Lu Yang,824,959,135,0.43795,0.44636000000000003,3.0
804,Greatest Ever,825,1016,191,0.43785,0.44113,22.0
805,yilang,826,741,-85,0.43778,0.4529,38.0
806,Rand Xie,827,706,-121,0.43768999999999997,0.45398,24.0
807,pectinid18,828,954,126,0.4376,0.44653999999999994,17.0
808,MT,829,688,-141,0.43749,0.45515,32.0
809,Karl Hornlund,830,1034,204,0.43728,0.43954,4.0
810,Mark Conway,831,667,-164,0.43726000000000004,0.4561,9.0
811,Phan Hoang,832,1080,248,0.43715,0.43409,16.0
812,ZJC,833,461,-372,0.43714,0.47468,25.0
813,Georgi Pamukov,834,679,-155,0.43709,0.45548,12.0
814,lovekey,835,1126,291,0.43696999999999997,0.42935,14.0
815,AnoopKulkarni,860,832,-28,0.43695,0.4512,1.0
816,Tsundukani Makhubela,861,838,-23,0.43695,0.4512,6.0
817,protyclassify,869,862,-7,0.43695,0.4512,7.0
818,FSA,862,840,-22,0.43695,0.4512,4.0
819,Minh Tâm,863,823,-40,0.43695,0.4512,25.0
820,VivekPraturi,864,856,-8,0.43695,0.4512,1.0
821,Arun,865,861,-4,0.43695,0.4512,1.0
822,daten-kieker,866,855,-11,0.43695,0.4512,2.0
823,senkin13,867,854,-13,0.43695,0.4512,2.0
824,Elisey Gusev,868,837,-31,0.43695,0.4512,1.0
825,AcademycalBastard,876,824,-52,0.43695,0.4512,1.0
826,LUO ZIXIANG,870,857,-13,0.43695,0.4512,1.0
827,Fadhli,871,841,-30,0.43695,0.4512,4.0
828,butp_342,872,825,-47,0.43695,0.4512,18.0
829,Ayush Patel,873,863,-10,0.43695,0.4512,13.0
830,Konstantin Maksimov,874,874,0,0.43695,0.4512,2.0
831,Bharat S Raj,875,864,-11,0.43695,0.4512,1.0
832,Zhiyang Li,858,869,11,0.43695,0.4512,1.0
833,Margin,877,860,-17,0.43695,0.4512,3.0
834,Masahiro Igarashi,878,859,-19,0.43695,0.4512,27.0
835,JamesOConnor,879,848,-31,0.43695,0.4512,1.0
836,PavelLiashkov,859,868,9,0.43695,0.4512,3.0
837,Kimura,854,866,12,0.43695,0.4512,4.0
838,Daniil Fishman,857,872,15,0.43695,0.4512,3.0
839,Jeroen van Muiswinkel,845,845,0,0.43695,0.4512,7.0
840,Shiyuan Zhang,836,828,-8,0.43695,0.4512,1.0
841,Masoud,837,858,21,0.43695,0.4512,8.0
842,Vishal Gupta,838,831,-7,0.43695,0.4512,1.0
843,JIAJING,839,851,12,0.43695,0.4512,12.0
844,borislavmilkov,840,826,-14,0.43695,0.4512,7.0
845,Just4Fun,841,839,-2,0.43695,0.4512,6.0
846,lao ga,856,843,-13,0.43695,0.4512,6.0
847,Carrie Lui,843,867,24,0.43695,0.4512,2.0
848,JGJP,844,852,8,0.43695,0.4512,3.0
849,Paul Hooker,842,865,23,0.43695,0.4512,1.0
850,Piyush,846,873,27,0.43695,0.4512,6.0
851,Merry Dog,847,827,-20,0.43695,0.4512,2.0
852,Jxtang0920,848,836,-12,0.43695,0.4512,5.0
853,Humayra Ashraf,849,850,1,0.43695,0.4512,7.0
854,y430,850,875,25,0.43695,0.4512,2.0
855,EE258_F18_NavyashreeChandraiah,851,834,-17,0.43695,0.4512,3.0
856,Hope,852,849,-3,0.43695,0.4512,12.0
