,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
444,yyll008,454,282,-172,0.6413399999999999,0.6978300000000001,39.0
445,jamie_omoya,453,803,350,0.6413399999999999,0.69643,5.0
446,Akira Sasaki,455,404,-51,0.6413300000000001,0.6974899999999999,13.0
447,libinglin,456,456,0,0.6413300000000001,0.69747,5.0
448,Ole Morten,457,154,-303,0.64132,0.69825,29.0
449,Math Rock,458,504,46,0.64132,0.6974199999999999,10.0
450,MN,459,289,-170,0.64131,0.6977899999999999,56.0
451,Alexander T,460,438,-22,0.6412899999999999,0.6974899999999999,3.0
452,Arelich,461,436,-25,0.6412800000000001,0.6974899999999999,7.0
453,Vicens Gaitan,462,304,-158,0.64127,0.69771,53.0
454,l0glikelihood,463,424,-39,0.64127,0.6974899999999999,19.0
455,Mathurin Aché,464,146,-318,0.64127,0.69838,67.0
456,人生短短幾個秋不醉不罷休,465,70,-395,0.64127,0.70007,210.0
457,xplore.ai & friends,466,73,-393,0.64127,0.7,73.0
458,star,467,336,-131,0.64126,0.69758,26.0
459,KaranGautam,468,1615,1147,0.64125,0.67628,32.0
460,Tanrei(nama),470,519,49,0.64123,0.69734,11.0
461,rauta,469,392,-77,0.64123,0.6974899999999999,5.0
462,i've no idea what i'm gonna do,471,169,-302,0.6412,0.69817,31.0
463,mokmushroom,472,522,50,0.6411899999999999,0.69733,2.0
464,tonyder.lin,473,246,-227,0.6411899999999999,0.69799,37.0
465,Shun nakamura,474,521,47,0.6411899999999999,0.69733,47.0
466,SSR,475,263,-212,0.64117,0.69791,19.0
467,Gooner,476,335,-141,0.6411600000000001,0.6975899999999999,8.0
468,Submarineering,477,513,36,0.64115,0.69738,18.0
469,Vadim Shestopalov,478,535,57,0.6411399999999999,0.69727,23.0
470,Teitlax,479,613,134,0.64113,0.6971,22.0
471,birdMan,480,19,-461,0.64113,0.70424,10.0
472,Miyatti,481,200,-281,0.64113,0.69802,37.0
473,physyuki,482,74,-408,0.64113,0.7,167.0
474,Miguel Pinto,483,583,100,0.64113,0.69717,10.0
475,only god knows,484,53,-431,0.64112,0.7012,135.0
476,mle,487,609,122,0.6411100000000001,0.69711,7.0
477,Left Right,488,789,301,0.6411100000000001,0.69675,22.0
478,DL,486,457,-29,0.6411100000000001,0.69747,25.0
479,os55010,485,840,355,0.6411100000000001,0.6957899999999999,19.0
480,Dmitriy Ershov,489,23,-466,0.6411,0.70424,43.0
481,wtzhang95,490,510,20,0.6410899999999999,0.6974,7.0
482,carolinemu96,491,366,-125,0.6410899999999999,0.6975,6.0
483,interneuron,492,495,3,0.6410899999999999,0.69745,74.0
484,Pratik Gupta,493,339,-154,0.6410899999999999,0.6975600000000001,40.0
485,Watashi,499,21,-478,0.64108,0.70424,2.0
486,Tom57,502,696,194,0.64108,0.69701,14.0
487,Mohyliovka,501,698,197,0.64108,0.69701,5.0
488,Huiyuan Xiong,500,693,193,0.64108,0.69701,15.0
489,A Kaggle of Keese,495,702,207,0.64108,0.69701,4.0
490,Dmitry Kozlov,498,694,196,0.64108,0.69701,4.0
491,BlueDragon,497,699,202,0.64108,0.69701,12.0
492,LBJ2018King,496,559,63,0.64108,0.69724,15.0
493,Meow Pancha,494,701,207,0.64108,0.69701,7.0
494,Felix Shih,503,302,-201,0.64108,0.69771,52.0
495,Kishore M,505,185,-320,0.6410600000000001,0.69807,72.0
496,DavidS,504,806,302,0.6410600000000001,0.69634,5.0
497,Noah Weber,506,411,-95,0.64105,0.6974899999999999,10.0
498,都选C,507,62,-445,0.64105,0.70047,48.0
499,Hiroshi Arai,508,144,-364,0.6410399999999999,0.6984199999999999,63.0
500,Mihai,509,1463,954,0.6410399999999999,0.6795100000000001,9.0
501,fufufukakaka,510,329,-181,0.6410399999999999,0.69762,14.0
502,Isamu Yamashita,511,171,-340,0.6410399999999999,0.69816,52.0
503,kes | Glib Kechyn,515,359,-156,0.64103,0.69752,14.0
504,Chun-Chao Lo,514,539,25,0.64103,0.69726,17.0
505,Mahmoud El-Sayad,513,401,-112,0.64103,0.6974899999999999,13.0
506,gmobaz,512,296,-216,0.64103,0.69775,21.0
507,Bibimbap,516,836,320,0.64102,0.69593,18.0
508,Mohsen Yazdinejad,517,340,-177,0.6409999999999999,0.6975600000000001,17.0
509,Blending Science,518,367,-151,0.6409999999999999,0.6975,11.0
510,StevenTMHsu德明,519,361,-158,0.64099,0.6975100000000001,20.0
511,Pranav Pandya,520,174,-346,0.64099,0.69813,16.0
512,DJ2 - OedaLab,521,532,11,0.64099,0.69729,38.0
513,HardMode,522,676,154,0.64099,0.69708,2.0
514,[ods.ai]Miners,523,610,87,0.64099,0.69711,25.0
515,Egor & Yura,525,181,-344,0.64098,0.69809,195.0
516,Seffi Cohen,524,285,-239,0.64098,0.6978,25.0
517,Tong,535,594,59,0.6409699999999999,0.69713,7.0
518,Yuya Mukai,541,595,54,0.6409699999999999,0.69713,3.0
519,Onlise,540,451,-89,0.6409699999999999,0.69748,16.0
520,ys04,539,341,-198,0.6409699999999999,0.69755,15.0
521,Gershon Celniker,538,597,59,0.6409699999999999,0.69713,6.0
522,Ryan Goy,537,600,63,0.6409699999999999,0.69713,26.0
523,Souichi,536,590,54,0.6409699999999999,0.69714,26.0
524,Andrey Mitrofanov,534,437,-97,0.6409699999999999,0.6974899999999999,4.0
525,Excuses,533,592,59,0.6409699999999999,0.69714,4.0
526,HDKIM,532,42,-490,0.6409699999999999,0.70215,50.0
527,Migs Rocha,531,556,25,0.6409699999999999,0.69725,14.0
528,Anton Bazdyrev,530,585,55,0.6409699999999999,0.69714,3.0
529,Some Orand,529,452,-77,0.6409699999999999,0.69748,35.0
530,Mayank Soni,528,545,17,0.6409699999999999,0.69725,9.0
531,Gankinck,527,546,19,0.6409699999999999,0.69725,3.0
532,Nuno Ferreira,526,586,60,0.6409699999999999,0.69714,10.0
533,Tung,543,274,-269,0.6409600000000001,0.69786,12.0
534,chmtomasz,546,119,-427,0.64095,0.69886,62.0
535,abdelatif,545,348,-197,0.64095,0.6975399999999999,50.0
536,Sharwn.K,544,376,-168,0.64095,0.6974899999999999,90.0
537,TimothyDavidson,547,604,57,0.64094,0.69711,1.0
538,lgb blend done,548,394,-154,0.64093,0.6974899999999999,10.0
539,Yury Kashnitskiy,549,362,-187,0.6409199999999999,0.6975100000000001,8.0
540,Patrick DeKelly,550,364,-186,0.6409100000000001,0.6975100000000001,10.0
541,Tibbers,551,680,129,0.6409100000000001,0.69707,4.0
542,lkadfjlkejlajkdfkd,552,247,-305,0.6409100000000001,0.69799,20.0
543,Overfitting Boy,555,682,127,0.6409,0.69706,2.0
544,Daniel Lerch,553,526,-27,0.6409,0.6973,22.0
545,Aleksandr Kosolapov,554,322,-232,0.6409,0.6976399999999999,172.0
546,Peace Were Found,556,313,-243,0.64089,0.69768,10.0
547,M O,557,344,-213,0.64089,0.6975399999999999,5.0
548,Hiro A,558,862,304,0.64088,0.6948300000000001,54.0
549,Igor Samenko,559,350,-209,0.64088,0.6975399999999999,5.0
550,Boris Marjanovic,560,443,-117,0.6408699999999999,0.6974899999999999,30.0
551,Jason Huang,561,277,-284,0.6408699999999999,0.69784,55.0
552,John Wilson,568,190,-378,0.64086,0.69804,5.0
553,Outliers,566,434,-132,0.64086,0.6974899999999999,12.0
554,Anton Tuflin,567,20,-547,0.64086,0.70424,43.0
555,Momijiaoi,563,446,-117,0.64086,0.6974899999999999,11.0
556,noone,565,432,-133,0.64086,0.6974899999999999,5.0
557,POCHINKI_no1,564,418,-146,0.64086,0.6974899999999999,28.0
558,Monte Cristo ­┼,569,753,184,0.64084,0.69689,56.0
559,marek3000,570,408,-162,0.64082,0.6974899999999999,88.0
560,Nguyen Tang Tri Duc,571,509,-62,0.64082,0.6974,2.0
561,Abstreiter,572,695,123,0.64081,0.69701,32.0
562,Grzegorz Bach,573,837,264,0.64081,0.69592,10.0
563,alijs,574,442,-132,0.6408,0.6974899999999999,10.0
564,tamref,575,79,-496,0.6408,0.69965,117.0
565,podludek,576,880,304,0.6408,0.69358,51.0
566,Kjetil Åmdal-Sævik,577,875,298,0.6408,0.69372,14.0
567,hamid haghshenas,579,409,-170,0.64079,0.6974899999999999,5.0
568,Thiago Balbo,578,1060,482,0.64079,0.69238,4.0
569,D&T,580,193,-387,0.64078,0.69804,112.0
570,林湧森 (Dyson Lin),602,420,-182,0.64077,0.6974899999999999,4.0
571,NoFreeBreakfast,603,390,-213,0.64077,0.6974899999999999,1.0
572,onthehilluu,612,316,-296,0.64077,0.69767,17.0
573,Flavien Gelineau,604,447,-157,0.64077,0.6974899999999999,2.0
574,Yoshihiro Nishizono,600,422,-178,0.64077,0.6974899999999999,72.0
575,suika,607,431,-176,0.64077,0.6974899999999999,9.0
576,kztech,608,254,-354,0.64077,0.69796,50.0
577,Ricardo Hortelano,610,373,-237,0.64077,0.6974899999999999,22.0
578,U023,611,403,-208,0.64077,0.6974899999999999,9.0
579,Jin.K,619,413,-206,0.64077,0.6974899999999999,2.0
580,Stephane Couvreur,613,400,-213,0.64077,0.6974899999999999,24.0
581,Alexpartisan,614,354,-260,0.64077,0.69753,46.0
582,CinKate,615,389,-226,0.64077,0.6974899999999999,3.0
583,Dilapsky Lee,616,398,-218,0.64077,0.6974899999999999,8.0
584,John Galt,617,240,-377,0.64077,0.69799,16.0
585,871p,618,395,-223,0.64077,0.6974899999999999,2.0
586,lann,620,414,-206,0.64077,0.6974899999999999,19.0
587,Nithinthakur,621,388,-233,0.64077,0.6974899999999999,10.0
588,yonghao,601,380,-221,0.64077,0.6974899999999999,14.0
589,Vadzim Yermakou,606,423,-183,0.64077,0.6974899999999999,4.0
590,JM100,599,421,-178,0.64077,0.6974899999999999,7.0
591,TI,589,385,-204,0.64077,0.6974899999999999,13.0
592,Singularity,598,375,-223,0.64077,0.6974899999999999,13.0
593,akshay,582,416,-166,0.64077,0.6974899999999999,3.0
594,Sandeep Kumar,583,374,-209,0.64077,0.6974899999999999,1.0
595,AML Super Team,584,377,-207,0.64077,0.6974899999999999,10.0
596,Ideal Egg,585,346,-239,0.64077,0.6975399999999999,7.0
597,Leigh,586,427,-159,0.64077,0.6974899999999999,5.0
598,GeonHee Ryu,587,378,-209,0.64077,0.6974899999999999,2.0
599,B3LYP,588,369,-219,0.64077,0.6974899999999999,2.0
600,Nick Styles,581,417,-164,0.64077,0.6974899999999999,46.0
601,Alex@Kent AI Lab,590,444,-146,0.64077,0.6974899999999999,4.0
602,Gokul ~ கோகுல்,591,440,-151,0.64077,0.6974899999999999,2.0
603,uratah,592,439,-153,0.64077,0.6974899999999999,8.0
604,Anuraj,593,435,-158,0.64077,0.6974899999999999,8.0
605,Ilya Novoselskiy,594,428,-166,0.64077,0.6974899999999999,28.0
606,Nazim Girach,595,391,-204,0.64077,0.6974899999999999,7.0
607,rrobolit,596,407,-189,0.64077,0.6974899999999999,29.0
608,Riku Suzuki,597,386,-211,0.64077,0.6974899999999999,56.0
609,poppash,623,449,-174,0.64076,0.69748,5.0
610,Gideon Vos,624,523,-101,0.64075,0.6973199999999999,34.0
611,monsaraida,625,430,-195,0.64075,0.6974899999999999,15.0
612,I've no idea what I'm blending,629,279,-350,0.64074,0.69784,44.0
613,overfitting,628,476,-152,0.64074,0.69745,40.0
614,daijin12,627,179,-448,0.64074,0.69811,73.0
615,Prashant Kikani,626,382,-244,0.64074,0.6974899999999999,29.0
616,krishnaK,630,297,-333,0.64073,0.6977399999999999,1.0
617,Adel Valiullin,631,399,-232,0.64072,0.6974899999999999,13.0
618,FabienDaniel,632,280,-352,0.64071,0.69784,26.0
619,[ods.ai] il_buono,633,290,-343,0.64071,0.6977899999999999,29.0
620,AchillesKn,634,358,-276,0.64071,0.69752,49.0
621,EV1M3,635,153,-482,0.6407,0.69827,40.0
622,Taka,636,256,-380,0.6407,0.69795,207.0
623,Paulo Pinto,637,360,-277,0.6407,0.69752,35.0
624,akiku,638,791,153,0.64069,0.69672,32.0
625,a.z,639,142,-497,0.64068,0.6984600000000001,111.0
626,blue screen,640,191,-449,0.64066,0.69804,22.0
627,Hyde K,641,202,-439,0.64065,0.698,73.0
628,ice-cream,642,293,-349,0.64064,0.69777,41.0
629,DankDefense [ineligible],643,589,-54,0.64063,0.69714,80.0
630,JF Kennedy,644,578,-66,0.64062,0.69718,36.0
631,horohoro,646,497,-149,0.64061,0.69744,41.0
632,Konstantin P.,647,250,-397,0.64061,0.69798,77.0
633,Kishi,645,453,-192,0.64061,0.69748,12.0
634,differentialmind,648,520,-128,0.6406,0.69734,16.0
635,LCTHTYN,649,686,37,0.64057,0.69705,3.0
636,Shubham Sharma,655,816,161,0.64056,0.69625,6.0
637,441,659,345,-314,0.64056,0.6975399999999999,22.0
638,Shun Kakinoki,658,813,155,0.64056,0.69625,6.0
639,li,657,815,158,0.64056,0.69625,4.0
640,jshhcdxs,656,811,155,0.64056,0.69625,3.0
641,Azamat Bag,652,814,162,0.64056,0.69625,13.0
642,SAIT VNTU8,654,810,156,0.64056,0.69625,2.0
643,FuzzingQ,653,809,156,0.64056,0.69625,4.0
644,MS-Beer,650,812,162,0.64056,0.69625,6.0
645,varun nambiar,651,817,166,0.64056,0.69625,3.0
646,Peining,661,738,77,0.64055,0.69698,4.0
647,team_yogurt,660,122,-538,0.64055,0.69882,21.0
648,Ricko,662,109,-553,0.64053,0.69902,69.0
649,Mugerwa Martin,663,717,54,0.64053,0.69698,12.0
650,Sriharsha Atyam,664,334,-330,0.6405,0.6975899999999999,22.0
651,Experto,665,462,-203,0.6405,0.6974600000000001,5.0
652,Abdelwahed Assklou,666,675,9,0.64048,0.69708,10.0
653,Vladimir Demidov,667,151,-516,0.64045,0.69829,56.0
654,Melwood,668,160,-508,0.64043,0.69822,61.0
655,ok,669,165,-504,0.64042,0.69818,33.0
656,KP CREW,670,819,149,0.64041,0.69617,6.0
657,AMLgogoHigher,671,260,-411,0.64041,0.69792,11.0
658,Godel's Disciples,672,315,-357,0.6403800000000001,0.69767,11.0
659,Taigo Kuriyama,673,284,-389,0.6403800000000001,0.69781,63.0
660,Jo-fai Chow,674,498,-176,0.64037,0.69744,15.0
661,Zhuang Jia,675,267,-408,0.64036,0.69789,36.0
662,Jirka Vrany,676,127,-549,0.64036,0.69872,119.0
663,samy abu naser,677,769,92,0.6403399999999999,0.6967899999999999,6.0
664,smota,678,158,-520,0.6403300000000001,0.69823,139.0
665,Rajath,679,259,-420,0.64032,0.69793,25.0
666,Vladislav Shakhray,681,357,-324,0.64031,0.69752,5.0
667,RGB Hat,682,846,164,0.6402800000000001,0.69567,1.0
668,Ji,683,868,185,0.64026,0.69453,21.0
669,Yuki Yokotani,684,275,-409,0.64025,0.69786,29.0
670,Kamal Chhirang,685,271,-414,0.6402399999999999,0.69787,57.0
671,JulieVerstraeten,686,1274,588,0.6402399999999999,0.68782,9.0
672,devforfu,688,886,198,0.6402100000000001,0.69331,39.0
673,Navi2704,687,904,217,0.6402100000000001,0.6927800000000001,28.0
674,[ods.ai] Pahan Science Group,689,323,-366,0.64018,0.69763,28.0
675,neuronblack,690,505,-185,0.64018,0.6974100000000001,3.0
676,Yinghui Jiang,691,1037,346,0.64018,0.69255,2.0
677,ikeuchy,692,123,-569,0.6401600000000001,0.69881,95.0
678,[ods.ai] Yury & Nikita & Anton,693,166,-527,0.64015,0.69818,77.0
679,Mikhail Karchevskiy,694,314,-380,0.64015,0.69767,11.0
680,[ods.ai] Leather Bag,695,268,-427,0.6401399999999999,0.6978800000000001,19.0
681,HardNet,696,91,-605,0.6401399999999999,0.69936,49.0
682,Andy Penrose,697,707,10,0.64012,0.69699,29.0
683,yuhanwg,698,748,50,0.6401100000000001,0.6969,9.0
684,Bobby Yan,699,787,88,0.6401100000000001,0.69677,1.0
685,lsbillups,700,161,-539,0.64008,0.69821,32.0
686,LCNi,701,262,-439,0.64007,0.69792,32.0
687,leonyang,702,57,-645,0.6400600000000001,0.70107,86.0
688,Guoqing,703,186,-517,0.6400399999999999,0.69807,54.0
689,Run2,704,1122,418,0.64003,0.69006,19.0
690,AdamGatnar,725,784,59,0.64002,0.6967899999999999,1.0
691,5guys,724,776,52,0.64002,0.6967899999999999,1.0
692,Kent Chiu,723,780,57,0.64002,0.6967899999999999,1.0
693,Seungjun Kim (Joshua),722,781,59,0.64002,0.6967899999999999,1.0
694,Abhishek Misra,721,552,-169,0.64002,0.69725,6.0
695,ajithvallabai,720,777,57,0.64002,0.6967899999999999,1.0
696,Daniela J,715,765,50,0.64002,0.6967899999999999,12.0
697,Ashish Jagadish,718,775,57,0.64002,0.6967899999999999,1.0
698,ekoepplin,716,24,-692,0.64002,0.70424,1.0
699,Jiang Anqing,719,783,64,0.64002,0.6967899999999999,12.0
700,DataGeek,714,774,60,0.64002,0.6967899999999999,11.0
701,jtlowery,712,766,54,0.64002,0.6967899999999999,7.0
702,HarryQuake,711,768,57,0.64002,0.6967899999999999,11.0
703,Tomoya Koike,710,779,69,0.64002,0.6967899999999999,1.0
704,slaine,709,778,69,0.64002,0.6967899999999999,1.0
705,Zhang,708,785,77,0.64002,0.6967899999999999,4.0
706,Russian Hacker,707,767,60,0.64002,0.6967899999999999,2.0
707,TeraFlops,706,773,67,0.64002,0.6967899999999999,2.0
708,Pavan Kumar,705,782,77,0.64002,0.6967899999999999,2.0
709,Insaf,727,303,-424,0.63998,0.69771,32.0
710,x0x0w1,728,276,-452,0.6399699999999999,0.69785,13.0
711,Nikhil Mudhalwadkar,729,537,-192,0.63994,0.69727,2.0
712,C.Y.W,730,808,78,0.63993,0.69626,1.0
713,Divyashakti,731,793,62,0.6399100000000001,0.6966399999999999,2.0
714,Y.Nakama,732,347,-385,0.6398699999999999,0.6975399999999999,7.0
715,DK,733,485,-248,0.6398699999999999,0.69745,15.0
716,modrvncl,734,795,61,0.63986,0.69657,10.0
717,asa,735,566,-169,0.63986,0.6972,33.0
718,Pervushin bros,737,93,-644,0.6398199999999999,0.69933,34.0
719,VVictor,736,565,-171,0.6398199999999999,0.69721,14.0
720,Dmintry,738,92,-646,0.63981,0.69933,24.0
721,Matei Ionita,739,591,-148,0.63981,0.69714,27.0
722,AnthonyLam,741,516,-225,0.63976,0.6973600000000001,5.0
723,yizhangliu,742,396,-346,0.63976,0.6974899999999999,10.0
724,wenliangtlh,743,463,-280,0.63976,0.6974600000000001,61.0
725,BDataKnowmad,751,571,-180,0.63975,0.69719,1.0
726,RomanKyrychenko,750,542,-208,0.63975,0.69725,6.0
727,lucaskg,749,541,-208,0.63975,0.69725,2.0
728,SpqceD,748,544,-204,0.63975,0.69725,4.0
729,NaveenReddy,747,554,-193,0.63975,0.69725,5.0
730,Vladimir Baryshev,746,558,-188,0.63975,0.69725,14.0
731,James Dietle,745,557,-188,0.63975,0.69725,10.0
732,firewall,744,548,-196,0.63975,0.69725,2.0
733,mnaoto,752,178,-574,0.63974,0.69811,22.0
734,Androids & Electric Sheep,753,491,-262,0.63972,0.69745,26.0
735,Yasunori Fukushima,754,58,-696,0.63969,0.70094,94.0
736,MQFistheBest,755,319,-436,0.63966,0.6976600000000001,40.0
737,Pan Tofelek,756,458,-298,0.63965,0.69747,33.0
738,Raman,757,365,-392,0.63964,0.6975,15.0
739,Yu Fujiki,758,472,-286,0.63962,0.69745,28.0
740,Yu Suzuki,759,291,-468,0.63956,0.6977800000000001,23.0
741,HeavyJab,760,577,-183,0.63956,0.69718,1.0
742,[ods.ai] Crowd,761,503,-258,0.63956,0.6974199999999999,36.0
743,Horse Majeure,762,163,-599,0.63953,0.6982,32.0
744,弱肉強食,764,16,-748,0.63942,0.70539,209.0
745,team name,765,39,-726,0.63941,0.7026399999999999,24.0
746,Dimitris Leventis,766,80,-686,0.6394,0.6996399999999999,118.0
747,Peter Borrmann,768,337,-431,0.63937,0.69758,22.0
748,Ben Fung,767,614,-153,0.63937,0.6971,25.0
749,Michael Francis,769,143,-626,0.63935,0.69844,16.0
750,M0O,771,688,-83,0.63935,0.69703,6.0
751,Enzus,772,356,-416,0.6393300000000001,0.69752,69.0
752,Möbius,773,96,-677,0.63931,0.69923,85.0
753,Neato,774,46,-728,0.63931,0.70208,64.0
754,Michael G,775,138,-637,0.63931,0.6985399999999999,23.0
755,jydd,776,797,21,0.6393,0.69653,38.0
756,arnadu,777,1218,441,0.6392899999999999,0.68872,12.0
757,Weekend Warrior,779,704,-75,0.6392399999999999,0.6970000000000001,10.0
758,LCT,778,157,-621,0.6392399999999999,0.69823,13.0
759,Tihh,780,881,101,0.63922,0.69357,13.0
760,Master Candidates,781,12,-769,0.6392100000000001,0.70741,368.0
761,repun,782,1286,504,0.6391899999999999,0.68709,13.0
762,James Requa,783,752,-31,0.6391100000000001,0.69689,6.0
763,david001,784,890,106,0.6391,0.69321,33.0
764,Dimitrios Effrosynidis,785,299,-486,0.6390899999999999,0.6977399999999999,26.0
765,YaGana Sheriff-Hussaini,786,148,-638,0.63908,0.69833,102.0
766,takaakiinada,788,705,-83,0.63903,0.6970000000000001,5.0
767,The Gambit,787,747,-40,0.63903,0.6969,9.0
768,isukharev,789,199,-590,0.639,0.69802,19.0
769,byrony,790,572,-218,0.63899,0.69719,5.0
770,mreeew,791,94,-697,0.6389699999999999,0.69928,48.0
771,Zmeyoff Alexandr,792,749,-43,0.63894,0.69689,41.0
772,yibasuo,793,1089,296,0.63893,0.69181,4.0
773,想要自己变得更强 只为给你留下印象,794,841,47,0.6389100000000001,0.6957899999999999,28.0
774,fakeplastictrees,795,1100,305,0.6389,0.69122,58.0
775,zhangzhen liu,796,796,0,0.6389,0.69655,18.0
776,Samet Maraşlı,797,387,-410,0.6388699999999999,0.6974899999999999,2.0
777,ZFTurbo,798,300,-498,0.63886,0.6977300000000001,13.0
778,Border Collie🐶,799,85,-714,0.63885,0.69949,176.0
779,sy,800,864,64,0.63884,0.6947399999999999,18.0
780,kamesato,801,584,-217,0.6388199999999999,0.69715,35.0
781,Jerome Vallet,802,156,-646,0.63878,0.69824,41.0
782,billyang,803,164,-639,0.63873,0.69818,59.0
783,ZhangMingchen,804,596,-208,0.63872,0.69713,33.0
784,SimonW,805,1169,364,0.63869,0.68912,5.0
785,surajkumar2,806,1266,460,0.63868,0.68798,5.0
786,Artificial Unintelligence,807,764,-43,0.63867,0.69686,16.0
787,lionkt,808,135,-673,0.63866,0.69858,30.0
788,Dima Ischenko,809,152,-657,0.63863,0.69828,10.0
789,Richard Giles,810,1271,461,0.63863,0.68784,5.0
790,CodeMonkey,811,1110,299,0.63862,0.69058,40.0
791,A shrubbery,812,706,-106,0.63862,0.69699,6.0
792,Sidore,813,147,-666,0.63859,0.6983699999999999,4.0
793,Rahul Ravishankar,814,786,-28,0.63849,0.6967800000000001,1.0
794,spongebob,815,1132,317,0.63849,0.6897300000000001,10.0
795,Kingkaisery,816,683,-133,0.63841,0.69706,2.0
796,[ods.ai] Vladimir Larin,817,567,-250,0.6384,0.6972,31.0
797,Mileta,818,799,-19,0.63837,0.69647,5.0
798,Ehsan,819,883,64,0.63835,0.6935100000000001,1.0
799,this is brutal,820,283,-537,0.6383300000000001,0.6978300000000001,21.0
800,AbhranilBhattacharjee,821,603,-218,0.6382800000000001,0.69712,4.0
801,moon13,824,832,8,0.63827,0.69595,1.0
802,newrad40,825,833,8,0.63827,0.69595,3.0
803,parseltung,826,708,-118,0.63827,0.69699,39.0
804,sannypalmer,823,831,8,0.63827,0.69595,1.0
805,ruchibahl,822,834,12,0.63827,0.69595,2.0
806,KaggleTang,827,843,16,0.63826,0.6957300000000001,3.0
807,Oniel Gracious,828,844,16,0.63826,0.6957300000000001,5.0
808,Sergei Bernadtckii,829,750,-79,0.63826,0.69689,8.0
809,caviar power,830,69,-761,0.63817,0.7001,47.0
810,ishio,831,177,-654,0.63813,0.69812,97.0
811,Tuiq,832,1268,436,0.63813,0.68795,12.0
812,Alex K,833,1123,290,0.63812,0.69004,14.0
813,Levm,834,1225,391,0.6380600000000001,0.68853,9.0
814,MasterGoose,835,1289,454,0.63805,0.68698,10.0
815,slggg5,836,1278,442,0.63799,0.68761,1.0
816,andfff,837,820,-17,0.63797,0.69615,21.0
817,Manual Predictions,838,1347,509,0.63794,0.68482,9.0
818,Seb,839,129,-710,0.6379199999999999,0.6986600000000001,138.0
819,stat17_hb,840,1166,326,0.63789,0.68913,1.0
820,Team Wang,841,1167,326,0.63789,0.68913,3.0
821,上野,842,1164,322,0.63789,0.68913,1.0
822,XYPlus,843,1120,277,0.63789,0.69017,14.0
823,JinHao,844,1061,217,0.63785,0.69238,52.0
824,mgchbot,845,1058,213,0.63784,0.69242,6.0
825,Serigne,846,794,-52,0.6378,0.6965899999999999,21.0
826,Richard Allen,847,114,-733,0.63774,0.69894,76.0
827,arj7192,848,842,-6,0.63772,0.6957300000000001,5.0
828,Code Troopers,849,1296,447,0.63769,0.6865899999999999,20.0
829,akholad,851,822,-29,0.63763,0.6961,30.0
830,Fredrik & Matt,852,115,-737,0.6376,0.69891,318.0
831,消力@D2C,853,1130,277,0.63759,0.68975,29.0
832,[ods.ai] Denys Cherevyk,854,798,-56,0.63758,0.6965,96.0
833,mhiro2,855,10,-845,0.63756,0.70772,73.0
834,Scirpus,856,790,-66,0.63751,0.6967399999999999,35.0
835,DSS_Kaggle_Club,857,307,-550,0.63749,0.6977,128.0
836,Shuki Goto,858,644,-214,0.63743,0.69709,6.0
837,GolemMaking,859,1377,518,0.63741,0.6833100000000001,4.0
838,tetsu,860,804,-56,0.6373800000000001,0.6964100000000001,28.0
839,jochapjo,861,818,-43,0.63732,0.69623,35.0
840,Overfitting Candidates,862,6,-856,0.63732,0.7097,406.0
841,Tristan Delforge,863,1370,507,0.6373,0.68382,8.0
842,LLWin2w5,864,1087,223,0.6373,0.69185,4.0
843,Renjie Qian,868,1231,363,0.63726,0.6884600000000001,3.0
844,biggoka,869,1233,364,0.63726,0.6884600000000001,1.0
845,Henrique Kawakami,865,896,31,0.63726,0.69288,8.0
846,Pisarev Ivan,867,941,74,0.63726,0.69255,2.0
847,Martin Siehler,866,1232,366,0.63726,0.6884600000000001,3.0
848,Vikram Hegde,870,854,-16,0.6372,0.69526,22.0
849,Fersebas,871,1353,482,0.6372,0.68465,6.0
850,Karl Dailey,872,821,-51,0.63718,0.69611,35.0
851,LuBinLiu,873,1170,297,0.63718,0.68911,53.0
852,mezoganet,874,1133,259,0.6371399999999999,0.6896800000000001,20.0
853,Atanas Atanasov,875,65,-810,0.63713,0.70025,38.0
854,Level99,876,1198,322,0.63712,0.68889,1.0
855,Peng Zhou,877,908,31,0.6370399999999999,0.6926899999999999,35.0
856,ezgundam,878,1355,477,0.63703,0.68445,7.0
857,jiegeng,879,1051,172,0.63702,0.69253,10.0
858,Ryu Tomita,880,866,-14,0.637,0.6946399999999999,7.0
859,DtheGod,881,1095,214,0.63699,0.6916399999999999,45.0
860,zhbain,882,1137,255,0.63698,0.6895600000000001,4.0
861,YudaiUshiro,884,533,-351,0.63697,0.69728,15.0
862,HARRISandVIOLET,883,986,103,0.63697,0.69255,11.0
863,404notfound,885,1078,193,0.63694,0.69207,83.0
864,Daniel Ostapenko,886,1107,221,0.6369,0.69086,36.0
865,Damodar,887,858,-29,0.63689,0.69491,5.0
866,Chris J.T. Auld,888,1106,218,0.6368699999999999,0.69096,22.0
867,Revan,889,1579,690,0.63686,0.67728,4.0
868,PengfeiLV,890,902,12,0.63683,0.6928300000000001,16.0
869,Tbone,891,860,-31,0.6368,0.69487,23.0
870,BradleyFlynn,892,1477,585,0.6368,0.679,23.0
871,Nanqiao Wang,893,317,-576,0.63679,0.6976600000000001,14.0
872,ppzhcm,894,848,-46,0.63676,0.69567,7.0
873,Malware Defenders,895,32,-863,0.63673,0.7037,168.0
874,forkman,896,830,-66,0.63664,0.69595,21.0
